,word,occupation
87,誇り,software_engineer
246,協力,software_engineer
244,挑戦,software_engineer
309,男性,software_engineer
311,女性,software_engineer
189,リーダー,software_engineer
76,解決,software_engineer
164,リーダー,software_engineer
211,支援,software_engineer
348,解決,software_engineer
468,リーダー,software_engineer
200,支援,software_engineer
321,解決,software_engineer
333,楽しい,software_engineer
20,信頼,software_engineer
187,リーダー,software_engineer
360,リーダー,software_engineer
25,信頼,software_engineer
185,リーダー,software_engineer
280,リーダー,software_engineer
68,決定,software_engineer
60,支援,software_engineer
76,支援,software_engineer
267,挑戦,software_engineer
331,一緒,software_engineer
240,共同,software_engineer
526,リーダー,software_engineer
24,解決,software_engineer
26,導く,software_engineer
147,目標,software_engineer
104,目標,software_engineer
485,挑戦,software_engineer
55,信頼,software_engineer
72,決定,software_engineer
141,挑戦,software_engineer
364,支援,software_engineer
386,支援,software_engineer
230,決定,software_engineer
360,挑戦,software_engineer
366,リーダー,software_engineer
24,分析,software_engineer
45,分析,software_engineer
68,分析,software_engineer
96,支援,software_engineer
140,分析,software_engineer
152,リーダー,software_engineer
167,分析,software_engineer
211,リーダー,software_engineer
233,分析,software_engineer
256,分析,software_engineer
468,自信,software_engineer
333,決定,software_engineer
46,競争,software_engineer
183,支援,software_engineer
236,支援,software_engineer
128,決定,software_engineer
178,支援,software_engineer
297,目的,software_engineer
604,目標,software_engineer
120,挑戦,software_engineer
337,支援,software_engineer
349,支援,software_engineer
355,支援,software_engineer
372,支援,software_engineer
636,支援,software_engineer
648,支援,software_engineer
360,挑戦,software_engineer
422,挑戦,software_engineer
40,決める,software_engineer
41,目標,software_engineer
76,上級,software_engineer
87,リーダー,software_engineer
152,決定,software_engineer
170,決める,software_engineer
543,挑戦,software_engineer
377,決定,software_engineer
458,挑戦,software_engineer
589,挑戦,software_engineer
121,リーダー,software_engineer
230,目標,software_engineer
357,リーダー,software_engineer
157,挑戦,software_engineer
220,リーダー,software_engineer
265,リーダー,software_engineer
285,育てる,software_engineer
617,強い,software_engineer
110,決定,software_engineer
201,分析,software_engineer
230,分析,software_engineer
393,分析,software_engineer
400,分析,software_engineer
286,リーダー,software_engineer
318,意見,software_engineer
463,リーダー,software_engineer
83,誇り,software_engineer
87,誇り,software_engineer
246,協力,software_engineer
244,挑戦,software_engineer
309,男性,software_engineer
311,女性,software_engineer
189,リーダー,software_engineer
76,解決,software_engineer
164,リーダー,software_engineer
211,支援,software_engineer
348,解決,software_engineer
468,リーダー,software_engineer
200,支援,software_engineer
321,解決,software_engineer
333,楽しい,software_engineer
20,信頼,software_engineer
187,リーダー,software_engineer
360,リーダー,software_engineer
25,信頼,software_engineer
185,リーダー,software_engineer
280,リーダー,software_engineer
68,決定,software_engineer
60,支援,software_engineer
76,支援,software_engineer
267,挑戦,software_engineer
331,一緒,software_engineer
240,共同,software_engineer
526,リーダー,software_engineer
24,解決,software_engineer
26,導く,software_engineer
147,目標,software_engineer
104,目標,software_engineer
485,挑戦,software_engineer
55,信頼,software_engineer
72,決定,software_engineer
141,挑戦,software_engineer
364,支援,software_engineer
386,支援,software_engineer
230,決定,software_engineer
360,挑戦,software_engineer
366,リーダー,software_engineer
24,分析,software_engineer
45,分析,software_engineer
68,分析,software_engineer
96,支援,software_engineer
140,分析,software_engineer
152,リーダー,software_engineer
167,分析,software_engineer
211,リーダー,software_engineer
233,分析,software_engineer
256,分析,software_engineer
468,自信,software_engineer
333,決定,software_engineer
46,競争,software_engineer
29,信頼,software_engineer
183,支援,software_engineer
236,支援,software_engineer
128,決定,software_engineer
178,支援,software_engineer
297,目的,software_engineer
604,目標,software_engineer
120,挑戦,software_engineer
337,支援,software_engineer
349,支援,software_engineer
355,支援,software_engineer
372,支援,software_engineer
636,支援,software_engineer
648,支援,software_engineer
360,挑戦,software_engineer
422,挑戦,software_engineer
40,決める,software_engineer
41,目標,software_engineer
76,上級,software_engineer
87,リーダー,software_engineer
152,決定,software_engineer
170,決める,software_engineer
543,挑戦,software_engineer
377,決定,software_engineer
458,挑戦,software_engineer
589,挑戦,software_engineer
121,リーダー,software_engineer
230,目標,software_engineer
357,リーダー,software_engineer
157,挑戦,software_engineer
220,リーダー,software_engineer
265,リーダー,software_engineer
285,育てる,software_engineer
617,強い,software_engineer
110,決定,software_engineer
201,分析,software_engineer
230,分析,software_engineer
393,分析,software_engineer
400,分析,software_engineer
286,リーダー,software_engineer
318,意見,software_engineer
463,リーダー,software_engineer
83,誇り,software_engineer
87,誇り,software_engineer
246,協力,software_engineer
244,挑戦,software_engineer
309,男性,software_engineer
311,女性,software_engineer
189,リーダー,software_engineer
76,解決,software_engineer
164,リーダー,software_engineer
211,支援,software_engineer
348,解決,software_engineer
468,リーダー,software_engineer
200,支援,software_engineer
321,解決,software_engineer
333,楽しい,software_engineer
20,信頼,software_engineer
187,リーダー,software_engineer
360,リーダー,software_engineer
25,信頼,software_engineer
185,リーダー,software_engineer
280,リーダー,software_engineer
68,決定,software_engineer
60,支援,software_engineer
76,支援,software_engineer
267,挑戦,software_engineer
331,一緒,software_engineer
240,共同,software_engineer
526,リーダー,software_engineer
24,解決,software_engineer
26,導く,software_engineer
147,目標,software_engineer
104,目標,software_engineer
485,挑戦,software_engineer
55,信頼,software_engineer
72,決定,software_engineer
141,挑戦,software_engineer
364,支援,software_engineer
386,支援,software_engineer
230,決定,software_engineer
360,挑戦,software_engineer
366,リーダー,software_engineer
24,分析,software_engineer
45,分析,software_engineer
68,分析,software_engineer
96,支援,software_engineer
140,分析,software_engineer
152,リーダー,software_engineer
167,分析,software_engineer
211,リーダー,software_engineer
233,分析,software_engineer
256,分析,software_engineer
468,自信,software_engineer
333,決定,software_engineer
46,競争,software_engineer
29,信頼,software_engineer
183,支援,software_engineer
236,支援,software_engineer
128,決定,software_engineer
178,支援,software_engineer
297,目的,software_engineer
604,目標,software_engineer
120,挑戦,software_engineer
337,支援,software_engineer
349,支援,software_engineer
355,支援,software_engineer
372,支援,software_engineer
636,支援,software_engineer
648,支援,software_engineer
360,挑戦,software_engineer
422,挑戦,software_engineer
40,決める,software_engineer
41,目標,software_engineer
76,上級,software_engineer
87,リーダー,software_engineer
152,決定,software_engineer
170,決める,software_engineer
543,挑戦,software_engineer
377,決定,software_engineer
458,挑戦,software_engineer
589,挑戦,software_engineer
121,リーダー,software_engineer
230,目標,software_engineer
357,リーダー,software_engineer
157,挑戦,software_engineer
220,リーダー,software_engineer
265,リーダー,software_engineer
285,育てる,software_engineer
617,強い,software_engineer
110,決定,software_engineer
201,分析,software_engineer
230,分析,software_engineer
393,分析,software_engineer
400,分析,software_engineer
286,リーダー,software_engineer
318,意見,software_engineer
463,リーダー,software_engineer
83,誇り,software_engineer
87,誇り,software_engineer
246,協力,software_engineer
244,挑戦,software_engineer
309,男性,software_engineer
311,女性,software_engineer
189,リーダー,software_engineer
76,解決,software_engineer
164,リーダー,software_engineer
211,支援,software_engineer
348,解決,software_engineer
468,リーダー,software_engineer
200,支援,software_engineer
321,解決,software_engineer
333,楽しい,software_engineer
20,信頼,software_engineer
187,リーダー,software_engineer
360,リーダー,software_engineer
25,信頼,software_engineer
185,リーダー,software_engineer
280,リーダー,software_engineer
